Q113959931	TZWAMJSOSOMPLI-JBGSNMCZSA-N
Q120328991	FYZBBQHALIJTMH-MTGQPPMKSA-N
Q120328993	IEKCUFMFBCEFFN-JJTOJGNESA-N
Q120328994	UDMXFTMJCAYYSY-OSTLLPERSA-N
Q120328995	FHBPUXAFADYRPB-QEFJSEBLSA-N
Q120328996	UXAPWXCMIGHULV-LXVAINSUSA-N
Q120328997	FTHQQQHRQIRPCF-BEBJUPNQSA-N
Q120328998	RQWDGKWNSYUOFG-UVYCCHECSA-N
Q120328999	OKYFIRUWYSVDBS-VXKRDDQGSA-N
Q120329000	AIMXFYBSNNHTQN-CDKDJBPESA-N
Q120329001	MKVCYOQJDOVYCE-SUZJIITGSA-N
Q120329002	MITDPGTUPIMHQX-KXNXVOBVSA-N
Q120329003	RVHWDGVDOMFLBT-YICUCDGJSA-N
Q120329004	HCVPOJMMIOHQJA-YPFDPCHRSA-N
Q120329006	JNWJZVAXJHXHJW-INXZUHKUSA-N
Q120329008	OSDVLDOXWCDJJD-JMTILLPGSA-N
Q120329009	WIRLNJFWUPWWPC-NEGXYRBSSA-N
Q120329010	BORMXTJNNOUFST-XZWHSSHBSA-N
Q120329011	QZDZZVCCCYWHDN-SZAHLOSFSA-N
Q120329012	ZQEYKUQTHJFTJZ-YWPUXERESA-N
Q120329013	SLFSBQHMDYQSPO-CRCOQUFZSA-N
Q120329014	ADYHEXFRPAZRDF-KBRGEABDSA-N
Q120329015	CZVZDJSSUGKSBY-JYHRMSDVSA-N
Q120329016	IAULUIPPSLWSKF-NXWRKTHKSA-N
Q120329017	CTDZVCLVWJPUCH-LOYCUKJKSA-N
Q120329019	FMCQPGHMQQBHKJ-SSGPOVAZSA-N
Q120329021	UENBFMKLOLVHJY-QPPIDDCLSA-N
Q120329022	ZNVQCANCZXMJOJ-MPQUPPDSSA-N
Q120329023	MVVJSJSASGLVQV-JYHRMSDVSA-N
Q120329024	ROUHJBDAUYRWPV-NXWRKTHKSA-N
Q120329025	BRMXVFYGZHLLPQ-PQQNNWGCSA-N
Q120329026	AZFQOICLECWXHI-QPPIDDCLSA-N
Q120329027	MNMGQCIYEWFHBC-JTFIHFBASA-N
Q120329029	NXYBYPARWMGYBP-LQDUMDOSSA-N
Q120329030	KBJNXFMLOQQSRM-LQDUMDOSSA-N
Q120329031	KUNOQXDLFRSCQI-KSLZXYGFSA-N
Q120329032	BBGJKASZUCGLAG-YUYNGSOASA-N
Q120329033	WEVHDEVOQGWFBM-KSLZXYGFSA-N
Q120329034	ZYSVFETZRJPUSN-KQQMQGIYSA-N
Q120329035	PQUAAFRPXYKKEL-DTLWHLCPSA-N
Q120329036	ZSAOLSUUNQVMFI-BOPYQAQKSA-N
Q120329037	YOOJQPLDDIPGAX-JLPJUISDSA-N
Q120329038	HWPSYVBOMCYYHS-ITVUJDHZSA-N
Q120329039	ZWPDDZBUKIHUEA-CYNDXWADSA-N
Q120329040	BJWBZPSHYGVEKV-FIURKFKLSA-N
Q120329041	JFBLQDYBHCLQIB-JVDXJGRDSA-N
Q120329042	FWVOAVCKJQXTMR-KLDIEGGHSA-N
Q120329044	QLQOFLVTEGHRHA-VLZBYBDGSA-N
Q120329046	YNKILPVOSKSJGB-NIOPZXMRSA-N
Q120329047	VPUIEVDRPBEQTL-UIJXAYEMSA-N
Q120329048	MBPABCUJJLJOFM-CUVPNIRJSA-N
Q120329049	PMJABXIZLCOFDV-MUUZQFHDSA-N
Q120329053	CFZHDWRCMXJUGC-SQPSIMPMSA-N
Q120329054	IJBXUBCHWLMHMA-SZUMDGFASA-N
Q120329055	PNLCGFCOLOEMQU-XSUCAPSLSA-N
Q120329057	CTQCXVKPVHUEJO-PUKJDGGFSA-N
Q120329058	JFQXGMIAKMWZEK-QLLOZFISSA-N
Q120329059	PMDOWGRYYIFUJT-KRICHMCWSA-N
Q120329060	FKHLMCKTTFNRSS-FRCFPQLISA-N
Q120329061	BFWCMXKDWRGBFX-VTDKTYDLSA-N
Q120329062	GHKBMJXKASRFHU-RKVLOEGHSA-N
Q120329064	BRICAYBHSAQLME-ADZUIXFGSA-N
Q120329065	FPWABGISGMBXNN-CWEFCRPCSA-N
Q120329066	BBDZKBROSABUCR-BDDUEVIGSA-N
Q120329067	MQLNLVJWQPLYDU-FUWLXEFUSA-N
Q120329068	KODPADUETNKEPW-BSUXNWSHSA-N
Q120329069	VDEUNQJVXZQLQQ-ZBCOYICFSA-N
Q120329070	HSSDQCMTKYUCID-CWEFCRPCSA-N
Q120329071	KJZQVBBLHKKION-XKGLAWAESA-N
Q120329072	VSMWVWNYHPKBIA-BDDUEVIGSA-N
Q120329073	URPROZJWTPRTAB-FUWLXEFUSA-N
Q120329074	ZQDBFDJPHFFEFJ-BSUXNWSHSA-N
Q120329076	OITKLRSUCZIANZ-GHZMSHNTSA-N
Q120329078	RBXVYKWBUXREPY-YHAQYXMISA-N
Q120329079	WTOPSPXQQJWZJF-JXLLLHLCSA-N
Q120329080	OSIPRUQXJTXGLS-VBQPEABDSA-N
Q120329081	NKYNHBAIJPBFLC-KAICBSMLSA-N
Q120329082	KITIETUYIZTKGE-ZSXLHHABSA-N
Q120329083	XEPWQXPFYRJZNW-HNDRRHTPSA-N
Q120329084	BKYOUBHZEKKIBG-VYSXIRNFSA-N
Q120329085	DQYJQCJSFSARNN-ZMAOCFBASA-N
Q120329088	ARYXMOBDOJJVML-NWUWTDNJSA-N
Q120329089	JBWXACNYTAGNCI-OIWNIFMXSA-N
Q120329090	HTSMVHIJYCFIGO-LLGAYTHZSA-N
Q120329091	CRKLUMSRCXFQME-KMNCJOOCSA-N
Q120329092	CBZHNODJEZODQH-BQFGDWLVSA-N
Q120329093	WMPSJRHOJUZMTC-JZERMJNCSA-N
Q120329095	RHVBAABWGKAAFN-KAICBSMLSA-N
Q120329096	XLBYQOFKAGGGMI-VBQPEABDSA-N
Q120329097	JQWHVMUBGROUPJ-ARKMRHPDSA-N
Q120329098	FUDSXKRGRMYEFW-YHAQYXMISA-N
Q120329099	MWSKOBZAKVJRJX-JXLLLHLCSA-N
Q120329100	HAPABFAZNOTIPG-REMQULSXSA-N
Q120329101	QDTAZJNBZYPELG-PFCXGVKMSA-N
Q120329102	COJGUGZDOOTUBD-MLFODICUSA-N
Q120329103	FMDVEEFOIARNHJ-RORRYWBVSA-N
Q120329105	FHDIRTQJXWPQMK-HHCBPEIZSA-N
Q120329106	KKCNWCRRONHVGT-KEKABIIXSA-N
Q120329107	JGULIKTWACWNGR-AMQPJDPGSA-N
Q120329108	UNMZXSRJGZHRQZ-ISPVPEIYSA-N
Q120329109	LPXQDIYVRZJWPL-XEEUEAHMSA-N
Q120329110	GJVCAOKCTJKTTQ-TZTFCGJFSA-N
Q120329111	PWIBQZGPYJYNPR-MUHNVLTLSA-N
Q120329112	RCDHDPSHQVMVIV-ZGPRXCIBSA-N
Q120329114	UYGMFUAWNDLSMR-OUDVJRITSA-N
Q120329115	OTFJKTNCMVYICX-CCFSJQEESA-N
Q120329116	HTCIOAAVHOSRGL-CUZWDYSNSA-N
Q120329117	GTDYWVRGPQTMPP-HWSMFMFWSA-N
Q120329118	UXMCVWFQJPJLHS-HWSMFMFWSA-N
Q120329119	WYKYQEXTHXPXRR-CUZWDYSNSA-N
Q120329121	HLGKNGCKSQTFJX-OUDVJRITSA-N
Q120329124	DNDQAFPRNVMECX-ZGPRXCIBSA-N
Q120329125	ZHRVAVAYNYOYFO-MUHNVLTLSA-N
Q120329126	HEHWVCKDWVEEHY-QHQKGLNDSA-N
Q120329127	APFXHCSBJWEADN-VHVNPOSDSA-N
Q120329129	JMRHPRGIOZCQRS-YZNCCUNVSA-N
Q120329130	BXMRJFGLJVQAMU-PDGWUBILSA-N
Q120329131	HRRZVBBIJYREGF-CAMKSANWSA-N
Q120329132	SFDBLJBBOAPZNK-VHTUDUKASA-N
Q120329133	YLSCTBRXDAOEST-UNLVIQEQSA-N
Q120329134	XAZFQWUXNMKSJT-LRTKNBJMSA-N
Q120329135	OWAXHMQLAWQPMV-MWXLHUJMSA-N
Q120329137	XVSSRCNTZLZSOC-DJIMRRSGSA-N
Q120329138	YPZLRYGGZLIYNF-BPDHVHERSA-N
Q120329139	KAWMTUSKVCFGIJ-YPWQFWTISA-N
Q120329140	DKSGDHVJRRRZLG-BPDHVHERSA-N
Q120329143	IMKWRESPDCJLQM-PBMBBTPBSA-N
Q120329144	MQTCNSAXDVIJRQ-WQNRZITFSA-N
Q120329145	SDKWANWKSOECDG-MMVULXKYSA-N
Q120329147	JFMGWKOKNOPWGP-ZWMXTVGOSA-N
Q120329148	YFZYRCCBRDDPHC-PBMBBTPBSA-N
Q120329149	XQJWLVPWJFSDIS-WLVRAIBYSA-N
Q120329150	VBNOJCNVMPKYDQ-WQNRZITFSA-N
Q120329151	CMYOBDLKHVMBQO-TVPOXWTRSA-N
Q120329153	DVVFSKOPAKHZLR-ZQQWZYPMSA-N
Q120329154	JOOFTINKZZOSDA-BRTBGHBWSA-N
Q120329155	JXCCUAZLOPNTIY-LZNCOADMSA-N
Q120329156	IWYDPTAWUMQCFB-VJZOXMJYSA-N
Q120329157	KGFGQIUNRJRCCS-BRTBGHBWSA-N
Q120329158	XOIRBSKUTVAHQY-OZGFACJDSA-N
Q120329159	DBVJXCMRYTUHGI-LXMOTNQKSA-N
Q120329160	QJASAAZANROFKD-NCLCFZSBSA-N
Q120329161	GTHTUNUGIPMFCC-SPFRNJMFSA-N
Q120329162	VILNIXOPPLLOFD-ITRCBENWSA-N
Q120329163	MMMMFCRRLIAOLR-JGMLCVICSA-N
Q120329165	SWCHFMSKLSHPOG-YOIIEOBDSA-N
Q120329166	XQVSAFYCVOCBRI-AAHPVLSQSA-N
Q120329167	DQTZAVCFKKGEHW-KTDXQBEXSA-N
Q120329169	QPZMOKBMEJLQIX-JGMLCVICSA-N
Q120329170	LFDXWXOIHNYHAT-VPLBAAFBSA-N
Q120329173	YSLZOJSWCIUCMN-HMXBEGBLSA-N
Q120329180	XFCZEJKQOXXAIC-RGORTSGESA-N
Q120329181	BZIDKIRJTWYFNX-DHDOGFLMSA-N
Q120329182	HGYQRBQRFIAYGB-REMQULSXSA-N
Q120329183	YSDCYAVOYBTJPA-MZGGTXDNSA-N
Q120329184	JXQLVHUORAGGLK-WFEFRARCSA-N
Q120329185	MLDOXBSOHLNXHQ-POPVMEIXSA-N
Q120329186	RJAWGDIGLGOBLX-RLVGNANKSA-N
Q120329187	UOUBNBYGRYFROV-NBNUWRBFSA-N
Q120329188	ZJKHIQTYOLNHBZ-VBPFGULLSA-N
Q120329189	OUIPNCZDRYHIQT-QERQZKGDSA-N
Q120329190	CRQROSJWYZAAEW-FUYPLSGRSA-N
Q120329191	YFTDFWDHIGULMK-JMLHEGERSA-N
Q120329192	ZZSVWEFFCWUZNU-ZQBIEUCDSA-N
Q120329193	PFLVCDSPNIZBOQ-RUQILGMMSA-N
Q120329194	RQSVWZFTQZXZFY-MMMAJSCNSA-N
Q120329195	SIZWHPCUXGHZOK-JAEQNTFJSA-N
Q120329196	WPVILYKZXNWUGH-XJXKCVAISA-N
Q120329197	SSFOHTCQTBSOSA-NICHUYIKSA-N
Q120329308	ZGGBXYQJLGJOMR-NOVDBHPTSA-N
Q120329314	SYMNDSCZDCKGKJ-JCGOJSMZSA-N
Q120329315	PLKPIYIBPVTGGN-DEETTWBFSA-N
Q120329316	GQBDWMHDFCUVJD-LKFPOFNCSA-N
Q120329317	XZCJJBCZAXQMME-JDVTUHKRSA-N
Q120329319	JENDFKVMHYBSIC-NYJQNMPJSA-N
Q120329321	NGJYUTNCLURAQP-FMMGAELHSA-N
Q120329322	WMEBOVZTYHTTCQ-CCFSJQEESA-N
Q120329323	VXHPJBVFEJHCPX-FMMGAELHSA-N
Q120329324	NULQBNJVDIRGNH-DKTVVNRFSA-N
Q120329325	ABUASDZMNUEQNN-CGWIXKCUSA-N
Q120329326	NUZFZYBBLFUJKX-CUYPFJSRSA-N
Q120329327	OIWYERLYVSPQGK-BZMUKASOSA-N
Q120329328	XMGKFKOSEOSXKU-GDTDZSIDSA-N
Q120329329	VDJJXBLNKUXMIJ-QBMRMXLMSA-N
Q120329331	SYTZXWUFLGZHLW-HBBICLETSA-N
Q120329332	HUBJAPJHKAQGKB-DQYICMNKSA-N
Q120329333	XUWJDXLKHLSBII-FMORBPFTSA-N
Q120329334	KKRKMXWKYVZMJJ-YPWQFWTISA-N
Q120329335	RGBWECDKELSZAB-FMORBPFTSA-N
Q120329336	WQOXALCJUMJMGO-ZWMXTVGOSA-N
Q120329337	FXVMOHPVZDCVLK-WLVRAIBYSA-N
Q120329338	MQFKFMUVQPSRQT-LGXQOASISA-N
Q120329339	KIXCGXBBMDBYON-NWSNTQBKSA-N
Q120329340	YYHDKCFSHBCVJX-OZOHYODASA-N
Q120329342	XJDWLNLMPSPFDZ-UVTUKWFRSA-N
Q120329343	LVLQNLRUGFCORQ-QWCAUVBQSA-N
Q120329344	SNVWSJSCBSPUDA-NBNUWRBFSA-N
Q120329345	ONKGFLHLKBAJFY-CRXUAIMSSA-N
Q120329346	ZAOBWOAMBIYLOW-XNRQXFSASA-N
Q120329347	BCNNINIJPTXGOK-JFSJUGAMSA-N
Q120329348	ZCFJQXUDHXSDRX-TZGAZQDJSA-N
Q120329351	PGVUTAQZFCXTFG-UTFBYWRHSA-N
Q120329352	HACVRKFXBCEBNA-ZQQWZYPMSA-N
Q120329354	FHOMZAWZGQSFIU-BRTBGHBWSA-N
Q120329356	DBDUSYYXTZNNKG-LZNCOADMSA-N
Q120329357	GPDSYJQYYSVSRM-VJZOXMJYSA-N
Q120329359	OFKICXKVHGBUIA-OZGFACJDSA-N
Q120329360	YEGNMPLNDBHNDQ-LZNCOADMSA-N
Q120329361	NZNWHLWKRHTTNZ-VUCANDHZSA-N
Q120329362	DGHORIVPABCUFJ-UJIQAWFHSA-N
Q120329363	CDYCXDKFAPFZHJ-IFNYYFCUSA-N
Q120330088	OGETWKKDSJEDQB-RKXQPONDSA-N
Q120330300	OLNWLCLMLVXFSV-UHJBOVIWSA-N
Q120330301	PYAPBAWFPZTALR-IEJNBVTBSA-N
Q120330302	LXQHLJFBIKRCMJ-YSIFRJEPSA-N
Q120330303	JVISYKCKWANGHK-VZXZDRPMSA-N
Q120330305	DVWSPGZBXFWFDK-JLJQCAORSA-N
Q120330307	BSWZWDPWTREUFA-QZTCGGQKSA-N
Q120330309	MGAKTGJVRPUTGU-BPXGILFWSA-N
Q120330386	OLNGQWNMMKYGTK-BLRJYRAQSA-N
Q120330387	SBJWPDBWSODSFG-VYPIXBCDSA-N
Q120330390	VPPNKGJGSZXLQD-SMOYVFKHSA-N
Q120330391	FRKCEXUCGHVIIU-SSESYHRCSA-N
Q120330393	DJPFSNIGMPPGIW-RFVYXJKGSA-N
Q120330394	MIVIYBNVLIJAPO-NUKGNSOLSA-N
Q120330396	YMWWTPOOOSVSNE-IUZSTRKLSA-N
Q120330397	YVMIKTOHQQXDMG-ISSNRYMHSA-N
Q120330398	RXXRYWCRYFOWGA-KOVXPZAOSA-N
Q120330399	BRQQAQYHQLGTID-CRWZSYBCSA-N
Q120330401	ALEIGVSVZINZOK-ZTJQPDNMSA-N
Q120330402	ZVAKCFDJWCKHLN-ZZAJLIEBSA-N
Q120330403	ZLEUHDVOPYUGLW-YJUDJJLBSA-N
Q120330404	GZLRLBSYVLBPNE-BPCOIHOOSA-N
Q120330405	LNXXPZRMWAEUBV-VFZBOSBISA-N
Q120330592	QXDJQXKDLAGRBA-JUQNKMIPSA-N
Q120330593	LAVYCDVIAWYMJT-RTNHTHGDSA-N
Q120330594	XDUOVUAQCHBJCI-POIYAWGCSA-N
Q120330763	PKLSFJOTJYLMTM-LXKOWMRQSA-N
Q120330764	ZZZGALYQBDIVPQ-TUMZNNEGSA-N
Q120330774	CTPCDHQUBGDQLV-WFOHUXFMSA-N
Q120330775	OOYAYRQZFOFIAP-FPHOADMUSA-N
Q120330845	KUZGBHWLNZXNOA-DURFNTKSSA-N
Q120330847	WGTSGZPPZIZIMI-MAPXMYDPSA-N
Q120330872	QQMRPVREOTZDMG-HOVWQJRPSA-N
Q120330965	VZTIKCUHBVDWLM-KXZFRSNYSA-N
Q120331045	HKZDEWIVHLTWCV-JVQOLEHKSA-N
Q120331074	AJAAIRDFDICEMQ-RBRFAFJDSA-N
Q120331085	PYHKWGQRSVDWCX-DZJRFHFDSA-N
Q120331340	IPHJVURAXLFLHS-HSYKZSISSA-N
Q120331358	KMDSQAMZQLZSDL-IXSHOHGGSA-N
Q120331564	ZXSWEMXWVZMVPQ-XMZFHIALSA-N
Q120331645	TWAZNPVOZYEJIP-CCGIVSJISA-N
Q120331662	PTUOAHGTUSOVTL-URJZHQKUSA-N
Q120331663	MDOJKDCHLQGCOG-NVJGSJOYSA-N
Q120332114	CZPVCVZWPDIWCE-WMEAVVNPSA-N
Q120332229	AURCBSWGPREGRQ-WGBRVFJVSA-N
Q120332231	IRPOZWRRAFKYMQ-VYVXADQWSA-N
Q120332232	DSMJLKZISHZLCP-IRVKCHPESA-N
Q120332234	DZLAOCGIYCMLMV-JWCXELGHSA-N
Q120332237	VUIJIBPWQZHZHS-AEUDKYRBSA-N
Q120332238	KJAYCAQYDDQPNZ-ZCGYGTKQSA-N
Q120332239	VHRCWGYGDWZLHC-AEUDKYRBSA-N
Q120332243	OYXZMSRRJOYLLO-WCYTWDCFSA-N
Q120332245	OYXZMSRRJOYLLO-SVAMASIOSA-N
Q120332246	AVSXSVCZWQODGV-QSOBUISFSA-N
Q120332250	XILGKUFKDWNZBF-FUARUQEFSA-N
Q120332253	PZELUKPNJYWGOY-WKKZOLDUSA-N
Q120332254	AMNBDMZNFAQUHN-ZJPBYVRLSA-N
Q120332255	RZPAXNJLEKLXNO-VBPFJDFISA-N
Q120332256	RZPAXNJLEKLXNO-YLVVCUGSSA-N
Q120332257	INBGSXNNRGWLJU-KHKDDIDZSA-N
Q120332265	OXSBBBPDYVCAKC-TZKLZKNISA-N
Q120332266	OXSBBBPDYVCAKC-DYGXNTOZSA-N
Q120332271	SUKPXTNRRMFHTM-OENDBEBLSA-N
Q120332273	QFGKEMFICOJHFF-NMURLUPSSA-N
Q120332274	JVKATXXFNVGWKA-BREPCKMYSA-N
Q120332275	IRWHGBOEXIKZOS-RQZUOROGSA-N
Q120332276	QGPRPAGWTZZDBC-OJJVYJAVSA-N
Q120332277	WEAGYKPBVZBNAJ-KNOFZFNKSA-N
Q120332279	LWZRFRLSISCLQC-LOVAIWNMSA-N
Q120332289	IQSTZRCIVTWSDM-XLPQHYNXSA-N
Q120332290	FXFASFPKXQZSRE-ATCMKXLTSA-N
Q120332291	KVBKKQCGSSNDFU-ATCMKXLTSA-N
Q120332292	RSYUIODCUYLKIN-FFFJHDGBSA-N
Q120332293	NQUDYEUBQSNKOA-YYSUUBOSSA-N
Q120332295	YYSZRBSSGDXVTR-OWTHIMASSA-N
Q120332296	VHACFTUFOBCYNP-YDVWPAHASA-N
Q120332300	LHUOFJIUXKOLAO-YKXPSBIHSA-N
Q120332303	QSPACSWMSZHXLY-UQBZCTSOSA-N
Q120332305	ARJBYZCJCNTGQM-XQCWDQNDSA-N
Q120332306	IOIZWEJGGCZDOL-CTNVFXSSSA-N
Q120332307	PKEPPDGGTSZLBL-NSYTWSEOSA-N
Q120332308	UCTLRSWJYQTBFZ-UDEPUTHCSA-N
Q120332309	QETLKNDKQOXZRP-HJSPSJIWSA-N
Q120332310	WCKMVARSQFCTKY-DQWBMVLWSA-N
Q120332312	XSCMDIQMJDGQHD-XPCJMSQCSA-N
Q120332314	NVDTXJPPHULIAQ-BTXWCGSSSA-N
Q120332315	WNSSCKAEMWSMEG-QNKWQZDPSA-N
Q120332324	OWEPGXIQRKLGHT-WNANAYTPSA-N
Q120332325	RUPNKWKJFAUQOI-AFOUFYAVSA-N
Q120332327	ASYWENANEAHDCX-ZSZIIGJNSA-N
Q120332329	JCMCKUKETNSEQC-BUKYUEEWSA-N
Q120332342	CLACDUUQGFRYIM-CHRZYLMMSA-N
Q120332344	FSMCJUNYLQOAIM-YQDUOBHUSA-N
Q120332346	ZYKBJURXSSJNSZ-SYZKLSEPSA-N
Q120332348	JCMUAVNMHGMASN-HBEKHWMPSA-N
Q120332357	AOLZZVBUHJCETR-AJKJBRKTSA-N
Q120332360	KZIHALVKGNMABR-WQVXXEFPSA-N
Q120332364	UQKDZXAUFJTFHM-JCYGNPIYSA-N
Q120332366	AHOONYRTRBKKRD-AFPYZBLESA-N
Q120332368	UIIGNDUXNWFJEC-RFKQUTSUSA-N
Q120332370	JSZPYTWGCGPQIT-MWPSDTLYSA-N
Q120332372	QGINLTGTQDHLBO-TVDJDKAKSA-N
Q120332374	GYHHEOJCLAGQCK-HNWGTDKPSA-N
Q120332376	CSIOSPOYAIWNMK-MWPSDTLYSA-N
Q120332377	SPQADBMKWOFZEK-XWTZGSRKSA-N
Q120332379	SEAXTSQHMHXGKM-XVKLGRHKSA-N
Q120332381	BQYQZRSEFQCDOC-WZUUIDGQSA-N
Q120332385	CSCSWGQDAZVHET-SHNXWVHJSA-N
Q120332388	IROYYLZGUUWNHR-MRDGLDKESA-N
Q120332392	HKLAXFRHKRGHMQ-YZUGXKSPSA-N
Q120332394	AALOHBFIUQFXDI-WDGFOIEYSA-N
Q120332396	JUBCGNPQAFGJOP-TVCLBLDCSA-N
Q120332400	NQBVGGWSAXBLBE-BYJKJZODSA-N
Q120332416	BGWQNGDNVIJHPA-QCUJNDDWSA-N
Q120332418	JXCJJXRHDADRNR-DPLZVJLISA-N
Q120332421	FGVSLGUJXWEAGT-GDQRBCJQSA-N
Q120332427	KBDUJCBPMFPAJU-SGWFBMBZSA-N
Q120332431	QDUVMEJWYMFEJG-JADNCZAWSA-N
Q120332433	QDUVMEJWYMFEJG-PDOCSXIWSA-N
Q120332434	WNAIKNQVRGIECG-NYTWTBIKSA-N
Q120332437	HYDCBZFGGFWALK-PGEHXMRVSA-N
Q120332438	JLSGWGFUNKKVBT-YJPGMPNYSA-N
Q120332440	DUSFFQDZSBTFKK-KYBHNSPTSA-N
Q120332444	PAIGRUWLMNEDEK-OYBGPUMJSA-N
Q120332446	WOQMCBHIIHXKJT-DLPPYYGGSA-N
Q120332448	VHCYJFKVLONIKQ-QVGUAEFPSA-N
Q120332465	LNXLZWZCLFUMSD-CDVGMKTNSA-N
Q120332467	PQPVNZKBIQOQRQ-STUKJVAWSA-N
Q120332469	LIOOOIBKTVOKMO-KBIWYFCZSA-N
Q120332473	MRLWFVNWHOFFJV-RKVDTSBRSA-N
Q120332479	XTMVHQSXMHCTEB-FEAGAVQSSA-N
Q120332482	JKDSHICTFIWHOM-ZKSHBBJZSA-N
Q120332484	AMEZHYRXDPLSII-ZUSMDPLKSA-N
Q120332486	CZJSSWZFNKTXGS-BNZSEDGUSA-N
Q120332487	OWPZHBWENMEHKL-PCKGOMEQSA-N
Q120332489	PVEQNWMWSVQBPG-LHNGVHPFSA-N
Q120332491	CZDKQKOAHAICSF-GFYXKKFXSA-N
Q120332495	DFBXMDXZGYXZHH-UTIVBFLSSA-N
Q120332497	JOVXVBNVAXTGJN-BMENCFHESA-N
Q120332499	CZXKYBFPVQUECF-XMMRPQHUSA-N
Q120332502	IKLHOAOHGAPKGH-GTPFPPHWSA-N
Q120332504	IMQQCCUNAKIRJH-KMXOUMKTSA-N
Q120332506	MFMXRVNIDXBHHV-DSZIFTQBSA-N
Q120332507	CRSGRBLTDYTSEN-GRMLNWAXSA-N
Q120332511	NPJVLABQJBRCDB-WHEMRKSBSA-N
Q120332512	NUFIOTUSJMDQNJ-WCEPEJTKSA-N
Q120332517	BWCNPOZAFUYXOD-HNXSGNBXSA-N
Q120332520	LESANLDVJHWDCZ-QWJGFKRLSA-N
Q120332521	FCMVNJHRHVLHOT-WEIUGWSLSA-N
Q120332523	QNPLHBQSPYAHLZ-RBRSYRCZSA-N
Q120332526	KEADWWVWWCWINS-UKTRSHMFSA-N
Q120332533	PWFQEBWYIORVAG-DNCQGNQYSA-N
Q120332538	NGORFCHZENUGIY-DNCQGNQYSA-N
Q120332541	VLVFQEPKPIFGQX-FRXXJFEDSA-N
Q120332544	NDYZFUAVUBZOEK-TYNMLRKQSA-N
Q120332546	KWUSGWHZHASJEA-DJLZTQTLSA-N
Q120332557	BTGMYEUBROEELM-LFRFUCKDSA-N
Q120332582	CLHMVLWTBMDTQO-MBTHFRRRSA-N
Q120332584	ZKUKSIKBNQQCOB-DPKIEXNISA-N
Q120332587	KXOXJMJIPRGULB-JTOJEZJDSA-N
Q120332590	YBADLLABDWLXQY-IDWNKQRJSA-N
Q120332592	NHSMZBFIOJSEKV-KXJWQHQMSA-N
Q120332597	RGQVZPRFMDWMFZ-YMJCLNJISA-N
Q120332627	RJECHNNFRHZQKU-DEMUEMRBSA-N
Q120332646	KESLVCKDQOQELG-OBZANURPSA-N
Q120332698	SVGTUNXQTXZOHW-SZUWKSHGSA-N
Q120332700	HVPLUXLFGSCIOU-SWSOXVAWSA-N
Q120332702	JRHOHGAECXXOMB-KJGLUFLFSA-N
Q120332703	XVIFXAAFEURGNL-HCVFKDEGSA-N
Q120332704	MIFQIOVONOEWLL-RSRHMZGRSA-N
Q120332705	IIQFKRBREITLMD-SXANICSDSA-N
Q120332707	JRKFCQNGGXEKNB-UDBOFSGASA-N
Q120332708	GPBJNXQTDLYQQX-JJKSNCAESA-N
Q120332711	AMBGHWIQAZXYHM-PYNATFNDSA-N
Q120332712	IDKLVAFQRFXJPJ-KGJTVKKFSA-N
Q120332713	PWMYTCVCJDGPAF-CNPDJJBASA-N
Q120332714	KDJIHPUDGTYLFZ-GNWVSPHUSA-N
Q120332715	KVUDEAUTMYVIDR-ZPTGAHISSA-N
Q120332716	WEQYYVGDLJAMOM-WIMOYAIESA-N
Q120332718	GAGVPAOZVYBNDZ-GJNGXZCTSA-N
Q120332719	FKVICRXKRHIRKC-MBAQNDQNSA-N
Q120332720	QSHIBWOKKODRLV-BTFPVTJYSA-N
Q120332721	LPPDUYXCQAPSQI-RSXUUICFSA-N
Q120332722	HBXDXNHQHRWGJR-XWHILYAQSA-N
Q120332724	PJYRWJAPQIUDJF-LDPNYWCRSA-N
Q120332725	OGACQKIAHFIJBZ-LDPNYWCRSA-N
Q120332726	AWYDNKRGSOPYQB-ROULRKMPSA-N
Q120332727	QOXPZVASXWSKKU-WGBKMOTLSA-N
Q120332729	ZJKCEWNYXFSSJJ-ANSWHRQLSA-N
Q120332733	KTGGCSVZUGUIFS-GNFRWFFXSA-N
Q120332734	HIFMMQXBNMUCMW-ILAOCYPDSA-N
Q120332735	HIFMMQXBNMUCMW-KBULJYIYSA-N
Q120332737	ROFASVKEULJYHH-CIKAEWNBSA-N
Q120332755	YKNITYKHRVWARB-BSAFZUPGSA-N
Q120332757	DHZUJPSVEBKTKG-KLSGLDTHSA-N
Q120332759	AGCSOKKWHXZFGQ-FMGILEKESA-N
Q120332760	WUGVEUQPAGDHKP-NOORCJTRSA-N
Q120332761	FJQJWURRCQWXRQ-GEPFKGMXSA-N
Q120332762	VSJKXCBTFSMGQR-KSBRYJGGSA-N
Q120332763	FGUXDKNFOGAADF-IHICZWASSA-N
Q120332764	GTJRAVUXOJWVKK-WOAJFAFRSA-N
Q120332766	DHFWBWIMRDXKBG-QCNWGZANSA-N
Q120332767	RINGWHDHAOOLJG-KQVGRPCUSA-N
Q120332768	MULYDKVFJDUMSK-USIUCLLXSA-N
Q120332770	MULYDKVFJDUMSK-WAVWTKPRSA-N
Q120332771	YKRQDEFMKAXSSJ-ZGGDOZPFSA-N
Q120332774	GGRLGVSMJUADMI-RDLMCVQJSA-N
