Q106026420	PITVQFJBUFDJDD-XEGUGMAKSA-N
Q110185213	DZTWAOVNNLDWNH-QZTBCQRESA-N
Q110185221	VYCKCQBOVSSJSK-CFQOWUBYSA-N
Q110185250	YEUSSARNQQYBKH-UHFFFAOYSA-N
Q110185251	FRJDOHXLSCQTIL-CXJCHJHQSA-N
Q110185255	MOBGVVQDJSDAER-AGCQIVHQSA-N
Q110185274	UAPOCJPEYPOSTQ-GEVKEYJPSA-N
Q110185279	YEISBJOTHHFANE-UEMZPVSNSA-N
Q110185291	KTRBKSRKPJSTKT-RMKNXTFCSA-N
Q110185295	XAJFXYLALLZDAD-UHFFFAOYSA-N
Q110185296	BLQCWBCWZFDGBW-AATRIKPKSA-N
Q110185305	YLVIOFHEIFHWJO-HDOZWTQVSA-N
Q110185319	GUFQOTZNNCMJKO-XYVIXAOVSA-N
Q110185325	JEZFFKVMFCDTRK-UHFFFAOYSA-N
Q110185334	YTLMZAPWDFQBAI-LSULYJRZSA-N
Q110185335	KLQPHHIQARFSDE-XAIQYQJBSA-N
Q110185346	REIZDYUGEPBIJP-IVWYXBSFSA-N
Q110185365	XJTWLFBHBFSVRS-CRJBWSHOSA-N
Q110185366	PNKADVXQUJDNSJ-XVXCPXLRSA-N
Q110185367	HRNMOJZLZGYPOJ-PQJDTJHCSA-N
Q110185373	CASUNJDNTPMYBY-MYXCKKJYSA-N
Q110185374	HXQKCVLHJXCOGN-AFPYEXPYSA-N
Q110185376	RKJPAJOYCCHXQX-OLZOPSFVSA-N
Q110185388	YMNZWKHEJQGPIA-CDJQDVQCSA-N
Q110185395	NXKBQUXBPMOHPK-NVJDGKEJSA-N
Q110185399	PEEGIHKIWQFTKW-PWEDHXQCSA-N
Q110185403	HIKUAKUTPBLJKQ-LPZNWVGASA-N
Q110185409	KPVJTWLSYIGGCU-KZBRQISASA-N
Q110185424	SERITHPGXJNZPQ-AJQFOLIBSA-N
Q110185425	BBVRHQWSUQMSQI-UHFFFAOYSA-N
Q110185426	LELBFTMXCIIKKX-CGJCNEAHSA-N
Q110185441	JIEVJXRUYDZFTD-XDOJEHJTSA-N
Q110185445	NIKLINODNHPPMX-ICEDIGPZSA-N
Q110185448	UAFRNLHPKTXIOW-RMTZWNOUSA-N
Q110185453	SVSWTEAHRCVGAR-XKULTGEBSA-N
Q110185454	NVWTUEWEKRBVPS-RYUDHWBXSA-N
Q110185476	UBEMSBNKOSVIQI-LPJTZETHSA-N
Q110185490	RJWJHRPNHPHBRN-XNIWPPRLSA-N
Q110185496	CFIUOXCHUGBSDK-XEKBCTDRSA-N
Q110185500	HZIBYJCDCHVSPK-GKLVOFDRSA-N
Q110185505	AWADGPGGHLGLFD-QPWAOQFBSA-N
Q110185507	OYRXLPLXKXDHJP-WFQLQBQDSA-N
Q110185508	XDDAEJYWWRYPIF-UHFFFAOYSA-N
Q110185509	NXAZXMKMGPWXII-IGHBFZKASA-N
Q110185511	XSEUJTRCOWEKGS-WVOWMOBTSA-N
Q110185525	ZNIKODHXEGJBEP-JIHJFMGJSA-N
Q110185530	MPBWVNYITUYHFY-RXHQKVGYSA-N
Q110185538	HMSMTLNPCAHHGP-HRCYFWENSA-N
Q110185540	SIXNJAZDRWJYIP-SPGHEWNSSA-N
Q110185550	WZPKXSSMRAQGAC-DWOUCZDBSA-N
Q110185552	AINNPETUGJFTND-MBLPLMDASA-N
Q110185554	MDGMZSZCOKIMKV-HZNJLECRSA-N
Q110185559	QFUYTTKICOKMGU-SOCVJYSZSA-N
Q110185560	BKOKHVZCDIZBDJ-ALYAQQCSSA-N
Q110185563	AMXQRHQMVKOSQE-XFWUOHGQSA-N
Q110185567	LGMKFKSSLVELLO-STBQQDIQSA-N
Q110185568	CYNJYGDSSURTLH-CPNJWEJPSA-N
Q110185579	PXJGTASAGKWQQJ-TUJCHEHESA-N
Q110185581	MDEMWAXREYWVBU-YCHFBXCYSA-N
Q110185601	HKQNJGSYDWBDNF-PFFXPXKESA-N
Q110185608	WGSYIFPPMZUQAN-PRFURRBOSA-N
Q110185609	YWCXXASGSVDIPE-PPJIMLGUSA-N
Q110185611	FXNFULJVOQMBCW-VZBLNRDYSA-N
Q110185613	GDOLPJAUNWCIIU-GZWLCTRYSA-N
Q110185615	NOQVBHHOUTTZGE-AJDQYRSESA-N
Q110185618	GHJAVLVTKGUJCU-HBYOQVLJSA-N
Q110185632	POOKHYNGUAZJAE-RSCPWIFLSA-N
Q110185644	BPVLHHCARIEPNP-OCBLOMHFSA-N
Q110185654	MULATNABYLUECQ-LBPRGKRZSA-N
Q110185668	SCWVCRCOVNDPJB-YUXBFPDTSA-N
Q110185690	IPFIJWWAKZBETI-GLMHFDSUSA-N
Q110185694	PJPHIAMRKUNVSU-NUYPLMSZSA-N
Q110185696	HXQQNYSFSLBXQJ-UHFFFAOYSA-N
Q110185701	HEYPZYMGRBQTOH-BHMAJAPKSA-N
Q110185704	PFSHVBJLBKINQV-HEPVXVMXSA-N
Q110185710	GXXLXFUKTNCGPR-MAOFURFTSA-N
Q110185726	IVVXCIFNKDZFST-SNAWJCMRSA-N
Q110185733	DCSLTSSPIJWEJN-YRFFWODSSA-N
Q110185737	KNRAGAKNFNKKQF-YVECCOSDSA-N
Q110185741	FSKCIQFKKIVNBQ-IKHVCKDTSA-N
Q110185742	GIHSQRKLXKCZNX-FHDNRYQMSA-N
Q110185746	CBOCHURFHBDQGB-JEFNEBLMSA-N
Q110185748	BLNSXPSESOVHJK-UWQZEHDFSA-N
Q110185750	CROAVMQYTFEVDM-QHFMJZIOSA-N
Q110185752	ZLHFFPYMVLDFQL-GNAPXYKDSA-N
Q110185757	FEOFLRVZBOQGQA-YBPVHIGFSA-N
Q110185760	ZXGKLWUOGQDOTD-IYIXDXQLSA-N
Q110185769	XXGWNOCDEURNQA-MXNGIANISA-N
Q110185778	PWNMHYCRLXJKMN-KBBAPWCKSA-N
Q110185783	GEMOPGIVBGUAGP-KNUAKPDISA-N
Q110185788	HTILKAOQIFDEET-UHFFFAOYSA-N
Q110185793	OAUJUGKOYSWZJH-NHFJDJAPSA-N
Q110185795	YCRWRXLGZMMTJD-VKDXPLLGSA-N
Q110185805	HDLMSRUFSFCWAL-LDYMZIIASA-N
Q110185809	IEYSWBYGDJSUEZ-CBRZQLIHSA-N
Q110185810	XGAUXAIUGBBANH-XQCAAXKUSA-N
Q110185811	WOQOUHHNXXRZJE-DRSLJDJFSA-N
Q110185815	UAWXUTQLQAYKSX-XJLJSNDASA-N
Q110185818	UYCLHXRXVKWWPD-LWNBEBGRSA-N
Q110185825	SPMBDLTUBLYRCT-FGMOVADPSA-N
Q110185826	OASCGMGKXPPAEW-VTDUBFIESA-N
Q110185827	VXLRPFBAXXIUFB-GHXNOFRVSA-N
Q110185829	JAXWQXGHHUWAKY-UHFFFAOYSA-N
Q110185831	WRQQSEYZTHNZTP-FIGWKUSFSA-N
Q110185843	PURSYKHVGUXFOW-XISXQVBMSA-N
Q110185848	XZFNRHCNBWUYAM-JUXMFKGUSA-N
Q110185851	OBLCEVLAQAFINR-CMVVSLHSSA-N
Q110185855	LFKSRWRSZVCLFJ-JEJFSMNRSA-N
Q110185868	FVNDNZZJCFCFGY-FGBKMZRCSA-N
Q110185882	JYHIHHYYXXKTTJ-PZRNTLOJSA-N
Q110185887	QYCUGLCRIRALNM-MAZYJNMTSA-N
Q110185896	DGIMWLBARADZNP-RKQFXPNPSA-N
Q110185909	YEOHBVHDIRWTMZ-IRRUSVHZSA-N
Q110185915	VZAQLESCSMZQIM-GPMQASIMSA-N
Q110185922	AWMBNXCUMNOLQI-QDSGTGPRSA-N
Q110185926	QLOMTVNWPCVFDT-KVYWPBGVSA-N
Q110185946	QRRHSLGZWSABSR-ZQYVQHTBSA-N
Q110185959	INXJPGIDXJDHJI-PIMOUXJBSA-N
Q110185976	XFALGIQXDHGEPT-JGVBFEIUSA-N
Q110186007	XPZAWRNPMRAKDD-UHFFFAOYSA-O
Q110186025	CSVOJBHLRRLOJX-UZSHRYPHSA-N
Q110186039	MHAVMNJPXLZEIG-YRBIWMMXSA-N
Q110186044	NMVDVMIPBSSDSI-TYFONEDASA-N
Q110186060	DWONOXFOBHHPGV-DRLALKHDSA-N
Q110186096	BVXLRCYBQGINRT-AJCQEPKZSA-N
Q110186098	BISPUFPESHDUKH-CEALTDAMSA-N
Q110186100	AZJHCBAWHISFNV-ZYZRXSCRSA-N
Q110186127	JTBGJQZJEYVBJZ-GRFRUCBCSA-N
Q110186156	YMXYUVLKDSNDBJ-ZBAYPHBISA-N
Q110186161	FTPHYXGWMIZVMP-RZYABJHASA-N
Q110186165	YZMXYCYONPBBDJ-LYRSYRSSSA-N
Q110186176	GEDCRNDZBLEQJG-YPIBMZQWSA-N
Q110186177	QBYWKABDYAEEIS-VZMZVYMRSA-N
Q110186178	MQLSPIYDBUWMSZ-LKFCYVNXSA-N
Q110186208	AFBNZCDGSSSCST-BDVUHZKESA-N
Q110186216	TWCMVXMQHSVIOJ-VGYYKMHRSA-N
Q110186221	QSKQNMIZDKPANG-JUTNTEDWSA-N
Q110186234	LUITYVJNCILVDI-NVMXCJJVSA-N
Q110186256	HICMXDKNSCMBDU-DWTWEHMQSA-N
Q110186259	BMCOIOWWHJTOPU-PIZJLCQLSA-N
Q110186266	UYALWPKCIMKALF-UHFFFAOYSA-N
Q110186267	DSVMWGREWREVQQ-NTCAYCPXSA-N
Q110186342	KBJNRFNNBMDFFK-IYVAYJQYSA-N
Q110186346	YFWCDPYMHQAWJE-RLWYQBHPSA-N
Q110186366	XETDAWMNFAQXQO-LOXWUOMESA-N
Q110186370	XRTWKFIJLVVJBO-MCLVLSKMSA-N
Q110186373	VINQZMMOIPTITQ-QWYWWIDCSA-N
Q110186376	DNIDCQUDANKQTL-JFLMTCINSA-N
Q110186393	MYWZEIPXJWLRJT-HGNGGELXSA-N
Q110186394	GQYNYOOJEMDNNZ-LWUDIGNESA-N
Q110186398	FFDULTAFAQRACT-RGFZIUCCSA-N
Q110186411	OZKNMGZZFOYTHQ-HHEBLQJKSA-N
Q110186414	IBBBBSWWYCRDST-UCRZEAMOSA-N
Q110186421	VGJHVHJVPWZOAH-YSMPRRRNSA-N
Q110186424	HKVAGGQESSDYDU-UHFFFAOYSA-N
Q110186426	VMNKHRMETUSRMM-IUVZOAILSA-N
Q110186427	QCZXQEYEVLCQHL-MIBTZWEZSA-N
Q110186446	WKTLNJXZVDLRTJ-PHNMDMMISA-N
Q110186453	KCUQHLKAVMLGGV-KSUSISMRSA-N
Q110186460	GXFBXYRIFPTSTH-IELMVSCISA-N
Q110186461	VYCDZNHSSDXACI-SIBAIGICSA-N
Q110186476	KHWTYGFHPHRQMP-UHFFFAOYSA-N
Q110186488	KZFKUHIFDVFMKF-XPEWSDBMSA-N
Q110186493	ZOYRWINBLNBGCP-CRFIOEGSSA-N
Q110186505	NLZCOTZRUWYPTP-BLQBXXAQSA-N
Q110186511	SVDUCZIGPIYIHQ-HZPDHXFCSA-N
Q110186517	IAEWGSIPWPKEFT-LWFUVXRESA-N
Q110186537	RBVWZZVWXSRAIP-UHFFFAOYSA-N
Q110186541	NVBYJWWRRWURRN-FHOXXKOASA-N
Q110186543	LKXBGSZMRNJAST-XZJFLLRHSA-N
Q110186547	VHBAGJSLBGJYBT-HTXNQAPBSA-N
Q110186554	HWLYZRWDCDSFFO-VIJQBOBYSA-N
Q110186562	MHEJELVRECHHAF-HNUUDUECSA-N
Q110186570	QCLOKNWFEAWYLG-CGSDQGOGSA-N
Q110186571	YUIGSRGRYOBFRF-XJDOXCRVSA-N
Q110186576	DWFFHRSGCPBMKD-OOJAHTAHSA-N
Q110186579	NMVHSWKLTKXTCN-UBFINDISSA-N
Q110186581	LLUXQXAZCRDFQO-MSUKOQTKSA-N
Q110186593	WUFZGMUGDGETGF-JOJFRMLGSA-N
Q110186594	BAJBCZHVQXVBMJ-PQLKQRIHSA-N
Q110186607	VUFPGDSZNJURQC-GXDHUFHOSA-N
Q110186613	PJPMNFBBCHXZEP-UHFFFAOYSA-O
Q110186624	PZPPOCZWRGNKIR-PNVYSBBASA-N
Q110186629	ROGWZMZVDLVUGM-UHFFFAOYSA-N
Q110186643	SRSSHSQCHFGYCO-ACHIHNKUSA-N
Q110186644	WFSYATBEJTUDQA-WQNUPBJZSA-N
Q110186650	HXWHJZIJSNBCJX-IBPRNQBDSA-O
Q110186660	FWCXELAAYFYCSR-QBWFHXNLSA-N
Q110186663	KLFMLBSZQZVKDC-KDXRDGMUSA-N
Q110186707	YDXARWIJAYOANV-FNORWQNLSA-N
Q110186718	FEAJKDLCGUYWFP-YNWCVRRFSA-N
Q110186720	UTXPEZCSRQUREP-QFKFHLGDSA-N
Q110186731	SQIQZZJGWUWAFZ-CYDYOASLSA-N
Q110186733	FMKAVCDWVHHMCG-HKOYGPOVSA-N
Q110186736	NFXNEAJDYTXPLG-CBXDKUCNSA-N
Q110186737	GMJHMZVGDYXZRQ-WLRTZDKTSA-N
Q110186753	FPECZWKKKKZPPP-WIHSHLHHSA-N
Q110186783	IJJFGJIZGZSCBF-LMFPGIEDSA-N
Q110186792	SULUCYRQUAHFJK-DOGSQSLWSA-N
Q110186818	UJMSEIFAJPZTAL-YIMFLVEJSA-N
Q110186821	GCLBRPOIEMGSTI-OSHJZMPESA-N
Q110186822	KMLXVEXJZSTMBV-HNFSSWLOSA-N
Q110186823	XFLPHFRVXZHTDQ-FIBVVXLUSA-N
Q110186830	PDRNQNQJDMLWPU-CSBBSETBSA-N
Q110186857	NYAVFMQKCZTBDC-CIUDSAMLSA-N
Q110186864	FOAJNGPUZICBJQ-UHFFFAOYSA-P
Q110186883	KHVNUSQFQXCPIZ-IWYVOTITSA-N
Q110186884	LJULVBFDTBKRMY-ALBHKKMXSA-N
Q110186889	QWABEDSRNSIDQD-UHFFFAOYSA-N
Q110186892	XGIATRRVWDRDPO-UHFFFAOYSA-O
Q110186894	TYSOJSRFFIKNBS-DBTULTOZSA-N
Q110186900	PLQKHNPZPRTISL-MLNCQGDBSA-N
Q110186902	YZIOORMSEXDTKB-MONMVOPGSA-N
Q110186903	FHGLMEYTRPWSLO-YMHKSPTMSA-N
Q110186925	ZZZQMKRQWYRKFG-YPGUWSKOSA-N
Q110186936	UAWJLNYXJARQTG-CFPYWZBLSA-N
Q110186938	BYHNRBCHDSLSBR-MRXNPFEDSA-N
Q110186943	XDPWWEOIDYYUDN-HCEIJDMSSA-N
Q110186956	HIGOXQQRSUDJCL-KJLWUZBSSA-N
Q110186974	QBIGZGHTQRWYFX-VPOIRTJDSA-N
Q110186977	CFXNHQNIKKFEDQ-GDLYCSEHSA-N
Q110186979	SHDZRELSKRRBMR-BYIBMFGWSA-N
Q110186982	UZLYKDBEQDOAFR-UHFFFAOYSA-N
Q110186992	FDTXAASVSUUWOT-GSXVTLMESA-N
Q110187010	SRVNMMQHMRWDTR-MZVUKIKXSA-N
Q110187017	DVXUPVLGDAAEFK-FRPKFXBHSA-N
Q110187022	VSDIWXQPEDKOLG-JXJYVRBQSA-N
Q110187067	ZKICAUCMQVTPQE-XPCVCDNBSA-N
Q110187076	AXVGKUKJECSDCD-WRSGZQNXSA-N
Q110187086	AFJWIMRRIPHKJI-NXULHJLRSA-N
Q110187092	DXFHNEGQVDLRDO-KBCYOOEFSA-N
Q110187097	MINFCKXAWKNBAP-YYEGAHHQSA-N
Q110187100	CCMBGMOYVQDEBC-PCLIRYBKSA-N
Q110187104	OJQJSWYYBRLADU-XCMHKJNISA-N
Q110187112	SGRAZUPUHSLNRS-VXKWHMMOSA-N
Q110187117	BWLNMHRUYCQUPW-XEAMVTHKSA-N
Q110187118	UNCBZODCSVGKDO-TYOXOPNTSA-N
Q110187119	PTLQDKFYOYMVQN-WAIMEGHCSA-N
Q110187120	UVXKPNMTXXZBGO-HCTODSMMSA-N
Q110187126	KTFHNNJQQWKFQS-YFWYBDIGSA-N
Q110187130	JUGNWQJYSAIQSO-UHFFFAOYSA-N
Q110187132	SBKXRMYYKDQAMZ-WLJSYBGOSA-N
Q110187136	WEKINJDEUOHVPL-ZCUZGZDUSA-N
Q110187139	ROLCCWPTXCTWNC-PQWYHOPNSA-N
Q110187140	PBDROKLULCIDPL-WNKDLFHOSA-N
Q110187144	BRJRCUMHFKMNEZ-XSLZUNGDSA-N
Q110187152	IFGHJNUABITDAU-JTBILLDWSA-N
Q110187155	UKUYLOHEMULLIM-OOCHEVJSSA-N
Q110187156	SMFDDGNKJZPWQS-HOWIIGCRSA-N
Q110187159	YMOFMWFDYPVUFF-JYGRAXMSSA-N
Q110187160	QDXNTPHOGIOVCV-LUKWVAJMSA-N
Q110187194	SUPKVFVCJYCZRK-XUOZKRPMSA-N
Q110187197	XFWZSUKBNFVIMQ-AKVZJHEWSA-N
Q110187216	LNOWBOSAKPCEMX-WQCYXDSCSA-N
Q110187227	XBHRORXHTAXVQY-NEUAYHDJSA-N
Q110187229	IIXRXLFGAXOZNE-VOWCFRKOSA-N
Q110187236	WILYBKPDJRBLGL-DMBKKOTDSA-N
Q110187237	CVISOHZWXIVDFN-VXSGYFOSSA-N
Q110187238	LUYANQLLUZLLRS-MKIXGOAUSA-N
Q110187249	SZZIJYBWFJCYOX-OWJHGTNRSA-N
Q110187250	OFHKOQIHROPJCK-KPYTYEEXSA-N
Q110187258	KLZBTEAFUVTFPC-AFAAZFRWSA-N
Q110187259	OABBUCFKHOYRRT-UHFFFAOYSA-N
Q110187260	AMGDYQVEJJSZSQ-IMDMOUBVSA-N
Q110187264	MXONVNSWVIIQFN-BFVKRPHHSA-N
Q110187278	DBPWCIPDCMVUFT-UHFFFAOYSA-N
Q110187295	JXUYVEOJJXPWBD-HYGRFSHISA-N
Q110187301	RFAFKGRDICXXEY-OCUPIMFGSA-N
Q110187302	XWORGFMCZJWEQG-LHTWYDNNSA-N
Q110187314	RRVZOJQBRVGMMK-YSRSVBNQSA-N
Q110187318	USFDIQKRDRIDPN-CTYIEIGBSA-N
Q110187325	QBLWCDAQUPVYLI-UHFFFAOYSA-O
Q110187331	WESPIIDSVYCNKJ-WZAAPGBNSA-N
Q110187334	XYCUSPPPIYQSLD-MPZQIDBGSA-N
Q110187335	GZRLHJYQGJEBAZ-IUYRCMLCSA-N
Q110187342	NZZNQFNMUQEUQI-NZYAAZTHSA-N
Q110187344	SYQIFDIGMSUBBN-PJZBKPNISA-N
Q110187354	MZTLVZCSKAQWFK-OWDCXDQNSA-N
Q110187355	YYFLJGNYBJWKAO-LHBDURPBSA-N
Q110187359	JSHYQWPIKGSRNU-IBZAGSFQSA-N
Q110187362	LPLUASOETQZGDI-OHGRIBQFSA-N
Q110187363	XHKLAUPULLMCQU-WGNRZNTBSA-N
Q110187366	SCHUPVUUEKIZGP-UHFFFAOYSA-N
Q110187369	RCQPYMXHGRTMOZ-ONEGZZNKSA-N
Q110187373	YRPPVUYTLWMKBK-TZFAFBMESA-N
Q110187378	ACYFBJUVNSGWDG-MYKKPKGFSA-N
Q110187383	WEESDXVSTZNCSH-NCIOVWPJSA-N
Q110187386	VWFVFHNESZVLJB-WRWKXZNDSA-N
Q110187388	HVGMINHJTDNOLV-GSXAJODKSA-N
Q110187396	DATKFZMVDXINEI-UJOWSUJOSA-N
Q110187413	LBWIGLNHANBXDK-ZQEMZCKDSA-N
Q110187420	QATMLMHKOKQDMW-YREZGCQNSA-N
Q110187422	CHIRAQOIZROZGK-VRYIHEBRSA-N
Q110187423	KLGUGGCHIYKHRC-LLUDDFSJSA-N
Q110187428	NAMOYKKVUOAEJB-WJDWOHSUSA-N
Q110187429	QBQYFCPQNQEGCP-VBKFSLOCSA-N
Q110187430	VNQQKAYJATZEJP-GDNBJRDFSA-N
Q110187434	LGOXIUCRKMEOAH-VFBWBQQKSA-N
Q110187443	YPDRPLLLEHXCJA-MSIJDHJMSA-N
Q110187449	NAUZBQMEOYSERD-LIJSAVAVSA-N
Q110187451	DHEBGTQGALZORI-SVEVFTHBSA-N
Q110187452	FBVQKNJIYRJQBU-UHFFFAOYSA-N
Q110187455	XSDJVVZNKHIOBC-RVPDCARASA-N
Q110187456	XOWDYXGZYROIFF-LGXGZEIISA-N
Q110187459	ZKCRBHUUXPULDX-QBZPZVKISA-N
Q110187460	OKAHKEMGGOSBJG-KWARNCMSSA-N
Q110187464	KYRQYILNTDFRHT-NYGPDYPASA-N
Q110187466	GKZHMTFVZHATJD-WXHBFJCGSA-N
Q110187471	LBCMHKJZRUVMJR-ONYRQDABSA-N
Q110187485	UHAUNEIDNRAAGS-LCPPQYOVSA-N
Q110187487	ONRNPNQJAQBNOL-PAAQWSFZSA-N
Q110187489	RFPYTYKSAJGVOV-BDTMIGBKSA-N
Q110187494	DQBVXDMPCDAQGS-YOWCJFHESA-N
Q110187497	YOIVNBDPUVQHEX-WPQWVOAUSA-N
Q110187504	RXALPINRMDHCFJ-CXZNMDTBSA-N
Q110187505	VVBNPPRBOSVRPD-KDDZNPEYSA-N
Q110187507	PXJKXHHGJOPHNG-KIRANRQASA-N
Q110187508	XTZWSOFVACVIPY-JUNLSIHZSA-N
Q110187511	SJKXQWZJYOQHJG-PGMWNZCJSA-N
Q110187533	YFHYWHWBWQBXAP-FABQKMNASA-N
Q110187534	JRJMBDKZBKOKEW-JUGFFRSZSA-N
Q110187540	DICOZIHHHHFBMM-SDXDJHTJSA-N
Q110187546	LJSZMAJFLHJWJE-FKGLVLAHSA-N
Q110187552	GYPGBMYPYGLPRH-TVTFRJMBSA-N
Q110187554	VUEPULOAVQLJOL-BLZCDMMHSA-N
Q110187556	PJHYXCVCRWJEMV-OLPVYNCISA-N
Q110187557	SAYCZGIAVNNJNU-AKNVYCFDSA-N
Q110187558	LHVHDMHDABWGLD-WSXZSMFPSA-N
Q110187564	XNQGMOIDHKOVFC-FEFFWNQGSA-N
Q110187565	JCLVMSASJAPDDO-PGBXLKLLSA-N
Q110187575	XFXOMGLTDWTPTP-WPWOJGTFSA-N
Q110187597	OIRGOJBSVAJDRX-DFJWXUFXSA-O
Q110187600	VZEPVAAWZDUQLP-VTNWVGIRSA-N
Q110187602	UOWITEYXRONPSG-MMQDKASXSA-N
Q110187607	WVWPUYZPOCJSRH-APOLWHJQSA-N
Q110187610	XSTWYRBJPLEMGZ-BOROIFGRSA-N
Q110187616	JKIRIKWJZGUFNH-GFGVWQOPSA-N
Q110187618	BSILZSYJTIBPFN-CNFGNZGNSA-N
Q110187621	MLTBCPQCBQEVMT-AWICBSSQSA-N
Q110187627	TXHSJFIFLNLZSW-RPQIXLEKSA-N
Q110187629	WCQMIZTZMRUYPY-UHFFFAOYSA-N
Q110187632	JHPJOKVLYIDVMB-GLUDPULISA-N
Q110187633	ZPWZKJPCEQUSQD-FTPMTKDLSA-N
Q110187640	GIHSQRKLXKCZNX-LDGXNRGNSA-N
Q110187641	GNJDLKNJCWOSBO-LKYFMKHGSA-N
Q110187654	KRCPFRPUBYFDPP-OKBYIFLJSA-N
Q110187656	VDBDEBBSMOPOQM-UHFFFAOYSA-N
Q110187657	VLPIKCMVDFDYQR-UHFFFAOYSA-N
Q110187662	AYNLZHBTPQZZSO-VUSDBYIUSA-N
Q110187663	JDZAOLKPOCCARR-YGDAQTHNSA-N
Q110187670	TWTOOWWXNRIUHK-NYMJAHCWSA-N
Q110187673	WOYMSEVVVSPOMZ-UHFFFAOYSA-N
Q110187681	PUIKQNUXMJPABH-XEJPENRXSA-N
Q110187683	BXCDNFMSWNBZGR-PKIGEZQHSA-N
Q110187684	YYCODSJFNVTWKN-HLAJUITRSA-N
Q110187688	GSAFLXQFFAEFGE-ZGERXSMASA-O
Q110187691	AAWDEFFPMVTDSD-JPHJJORQSA-N
Q110187692	XUSGTPVFBNKUFL-YKTLPFESSA-N
Q110187700	KDLAXKWCMPFSGH-FFPHRYDESA-N
Q110187701	XQOZMASFQYXODK-NFNDETQKSA-N
Q110187702	OGZOCEDINTWZLD-XFNYCCLESA-N
Q110187704	LDIQCNKIZDAKND-PTYJFZDMSA-N
Q110187705	RESAEPVMSKZHQO-JQTGZDHGSA-N
Q110187709	ULVIRSUXZPXFIP-MHXUIDDFSA-N
Q110187711	NMKWHCPZGDOXEA-HKTZGGKUSA-N
Q110187721	KKTBJMXEKPXZHK-FMOQSIQZSA-N
Q110187734	YXLKLCSQRHRXCJ-JSEZCUIESA-N
Q110187736	SXUDAOJRHYLPNH-HCYLHJIASA-N
Q110187744	ATLNVDUTPJBOAQ-UHFFFAOYSA-O
Q110187745	LARBGQKKKKPZPS-OSUPMSHKSA-N
Q110187749	UFGRMUDXNJXKQF-ZAAGIRGMSA-N
Q110187752	WRNBXNJPKBYCIY-ABULPHMTSA-N
Q110187755	UYSHRHKOHCLBCE-OAAWCXEOSA-N
Q110187765	AAJSOHFSWPEFNN-QFQUXZBZSA-O
Q110187773	ZYNGNOXPNFIDND-DHOGONROSA-N
Q110187774	XPSPAXSLPOGEEE-UNTKXNABSA-N
Q110187783	QJQKBRUTBCTBKE-OVYRLPCXSA-N
Q110187785	UTPZDJKEZVYWGA-KWGMKSPHSA-N
Q110187789	FRSLVQFQUNGOIH-AYYDDOIYSA-N
Q110187792	KJCVTBCAMXKHDA-YDEWPPERSA-N
Q110187798	QQPPZGQBRMKDRV-PASQLDBJSA-N
Q110187799	YUSORMABKYDIFX-XEDRVKCFSA-N
Q110187804	GGHRDGJZGQVBOX-YWJNXZIKSA-N
Q110187806	UXIRHBOURWBTPC-AFCKJAFHSA-N
Q110187814	MGSVXFXLVJZBAY-GLAFMCNTSA-N
Q110187826	UYAXASMGHNZATD-GOICBWNVSA-N
Q110187828	AEIHZHIUHVEFKY-VHIGQZLQSA-N
Q110187847	FGVQZVIQDFXCNL-KHGHMRPCSA-N
Q110187865	PQPGLMPQNHBXON-VAWYXSNFSA-N
Q110187866	OVMLNCJTSINJFE-CJGWCDRFSA-N
Q110187870	UZOLEYGIZGZREX-WDETZEDUSA-N
Q110187873	MRTLVFNBTBKYFV-VGMNWLOBSA-N
Q110187875	UNFGCPCUYMXWDG-MRPVOENGSA-N
Q110187886	XLXLWRGGUYSHOH-WBUFBUKVSA-N
Q110187891	YGHZUFAKQVBOFS-UHOUMNMTSA-N
Q110187892	IHQIOLHBRTWRPG-HHASYUAQSA-N
Q110187893	QRBPBHIXDXCIEN-IYLLGVDMSA-N
Q110187894	IIJUQWOGZFHFTN-FHUFSZDOSA-N
Q110187899	IIKVFKAVHHXLRJ-NMNGSKKXSA-N
Q110187902	VVDXSHUFKXYFIE-UISRAHIASA-N
Q110187909	YCTWRMSXONXESR-NBSNSOTFSA-N
Q110187917	MPBXTVZTOPAKIA-PHSSQYMVSA-O
Q110187921	BDZXFCPMKYCHFV-VGYRCYGFSA-N
Q110187926	WVVFQZGQVPKOMT-WUNWODOYSA-N
Q110187929	VMWSZLNWXFHOTG-UDTLMCMUSA-N
Q110187934	CIEXYBWLSDBXKL-YIOPDIOLSA-N
Q110187942	GEZOROLPTYSTEM-DIFARISMSA-N
Q110187944	RGSVQMYTCISWQL-FPKFIMPBSA-N
Q110187958	LZZDDKOYYZTLIC-NJVBJFJZSA-N
Q110187959	CDPPOXOHMOXLAH-SZVIEOACSA-N
Q110187960	WBOYXNHINMBQNA-PJWWVYAHSA-N
Q110187966	GYERRJFXENPCTB-XPZAWVMKSA-N
Q110187967	FKUUUFHXKIFGSF-IHSIFAHQSA-N
Q110187970	RQEKRXRNGTYPJC-SPENJPFISA-N
Q110187976	ZPRHNNSQFZICFU-ZEFOJNFESA-N
Q110187979	MMBACJOZVSORQJ-JBVVMADQSA-N
Q110187993	NHZBQADRVDJGIZ-WAFOBMFDSA-N
Q110187999	DRCONWGQHWLZJX-JKCMNWTCSA-N
