Q114196025	BHWUKOCNOLCGLB-ZRMZGJFNSA-N
Q125613911	OUCLJRIVMPJXJR-GBJTYRQASA-N
Q125613914	UKNHZXLJQCGHCB-AGORRFKSSA-N
Q125613916	KIDIHOWDZLUFPN-UBIZHFCBSA-N
Q125613918	JJGUSUBJFQYURX-MDHDOXDCSA-N
Q125613919	WMDPFIBMEKUYHH-RWSFTLGLSA-N
Q125613930	DVKNRRZIWDQFLX-NOVMUXRISA-N
Q125613932	PAENXJPPHITJAF-YUMQZZPRSA-N
Q125613933	YFIMUDXPJZVJJO-ZJUUUORDSA-N
Q125613935	HXDZMNFJQNZXKW-QNGOZBTKSA-N
Q125613937	NISFPHMWDAHNEM-UHFFFAOYSA-N
Q125613942	ZBDLSQUIACVFRB-JCHUOOKBSA-N
Q125613945	CYRMZJXPTIQVFZ-UHFFFAOYSA-N
Q125613946	MVCDTSKPKPZTLA-UHFFFAOYSA-N
Q125613948	LYPLPPVMFXONSQ-UHFFFAOYSA-N
Q125613950	DMUDDXOAWSGZTK-UGQVUOCMSA-N
Q125613953	IUMOCSPZDWGQCJ-QKVOYMTASA-N
Q125613954	ZRXNEAWUHJIGDY-QKVOYMTASA-N
Q125613956	BCTHKTRDKRHENU-XOQPUAHJSA-N
Q125613957	JDJYVODWMJMUGB-UQTPNQFZSA-N
Q125613959	LCSAMIGLSLPDEG-MEQYLWRISA-N
Q125613960	ZMKMGJUVKOYLKY-ZUEFJCQMSA-N
Q125613961	CMHHKSQDYASZSP-WBIPATDLSA-N
Q125613962	JDJYVODWMJMUGB-JTJFFURRSA-N
Q125613963	ZTPMRDYXXHRMRU-JJGYEWFMSA-N
Q125613965	ZTPMRDYXXHRMRU-RXJFHNPVSA-N
Q125613966	XBGOZNVYQLUQCD-KAJCPDDVSA-N
Q125613970	BREPJHIPYLHGIJ-UHFFFAOYSA-N
Q125613972	NSNMDUCXBDGMAW-DKWQAAHISA-N
Q125613976	XJKYTYUOGYTPSB-JRIXSXEHSA-N
Q125613977	XJKYTYUOGYTPSB-OEXVJZNOSA-N
Q125613978	FJTBLJVBMFRDRR-MVISJSISSA-N
Q125613982	BMKCWJOQUXBGLG-DJKVMNGPSA-N
Q125613984	GWWVWIPTQQDWHV-JOIZUQGQSA-N
Q125613985	VLWPFXBLLUGFDT-UHFFFAOYSA-N
Q125613986	SZXGBMSNSWIZKJ-UHFFFAOYSA-N
Q125613987	LYUOWNBGRKKCPV-UHFFFAOYSA-N
Q125613988	DTZMQEXUORTVQY-UHFFFAOYSA-N
Q125613992	CYCHQZZVTBTMEL-UHFFFAOYSA-N
Q125613994	IYYXYJYLFSLPRZ-QPWCCKPPSA-N
Q125613995	FAUVIVQSEBYSHQ-UPSLWWDSSA-N
Q125613996	PTAIYNLBPQBDFH-SOFGUHLKSA-N
Q125613998	NOKMJFCKBNCGDV-QDMQSCBKSA-N
Q125613999	SOODTPPJSNNDSP-UDKYKEFLSA-N
Q125614000	QJEOWOWBZWPABB-HSXOCNQCSA-N
Q125614002	KUSAQTRTYJTNRN-WTYVODMVSA-N
Q125614007	CJQYCQMAPNASOY-HKBVURMSSA-N
Q125614009	HBHNILBGCIGLPU-RPOGZSCWSA-N
Q125614010	MFBGHWBIXVTVFE-KQMZPYKMSA-N
Q125614013	IVXITNRUNRTCKI-GCUYEQBPSA-N
Q125614016	GMCNLPWDNBWZHP-ZVVFXRBKSA-N
Q125614017	UWJQZLMFOGYAHM-CAYBQCHMSA-N
Q125614018	SHRWOLWRIJASOI-JZYWMBTBSA-N
Q125614020	XZHUCKPRANDHAY-YSCPKTQFSA-N
Q125614022	FGIIAGZKRIXMDV-RPSMYOMKSA-N
Q125614023	DEDRWWYNGZAZDH-ITEMFOSDSA-N
Q125614025	FWXXVRALELLJRZ-UITAMQMPSA-N
Q125614028	IRBUULPYBZXDJH-AAUDJHCBSA-N
Q125614033	OZHSXCKXGDJRQJ-KIXAIZAISA-N
Q125614034	OZHSXCKXGDJRQJ-SEFBGJTPSA-N
Q125614035	YEGFKMYEHLEQHQ-CDHZIWFJSA-N
Q125614037	YEGFKMYEHLEQHQ-LARVSFNGSA-N
Q125614038	NWUVZCYZCFNCGS-GZNSGYEISA-N
Q125614039	NWUVZCYZCFNCGS-DYHJEVMOSA-N
Q125614041	RAFCTWRKQWXRPC-HQBRRPSCSA-N
Q125614043	ABNFDHKRMDLGNH-GKTMCNEQSA-N
Q125614045	TVYYXYDIDNZNPW-PAJMMSKLSA-N
Q125614046	TUIYCBORCUOUBA-SQUZSGRMSA-N
Q125614047	JRPKEULLJJEKSA-SQUZSGRMSA-N
Q125614049	LONUWGQJAZEZLC-HYNIEHHYSA-N
Q125614050	RKDFUUOUMNNIGN-ZAYZMBHLSA-N
Q125614053	XCFKXJLVPINCOK-SNVBAGLBSA-N
Q125614054	YPBSJZAEOPFZLQ-MRXNPFEDSA-N
Q125614061	DKYSTRLKPKKJDT-NEXMIYJRSA-N
Q125614063	NGRYFLZASWENRP-KVEVGEHQSA-N
Q125614065	XXOAAIICAJZIEC-NEXMIYJRSA-N
Q125614067	VBACWXDMVNEMRN-UHFFFAOYSA-N
Q125614070	GQZAPSUGCBOUAP-JGVFFNPUSA-N
Q125614073	FKYHIIMHTRADSQ-GFCBVJHSSA-N
Q125614074	QPUANSSRWQEYEB-JMHSHNQBSA-N
Q125614076	QVAWCINKVFIQMS-IRTPCBCSSA-N
Q125614077	JDWIASKCUHRXLL-MJOGJHMBSA-N
Q125614083	JTHYSQZPWXZTJT-JVZIUPTQSA-N
Q125614084	SFMLADLAAJYZPX-USZNOCQGSA-N
Q125614086	BCTVNBAHSKQKRJ-WYUUTHIRSA-N
Q125614088	YZWMDGQSNMBXKK-DJJJIMSYSA-N
Q125614089	JXLPCPICBBTCHE-BXKDBHETSA-N
Q125614092	ZYLVLQKFHZCGJO-PMACEKPBSA-N
Q125614093	ZYLVLQKFHZCGJO-WOJBJXKFSA-N
Q125614094	RWRXRYKCVHUOQX-MSZJVAIDSA-N
Q125614097	BFGDYYAIHLHACN-STWLZBDKSA-N
Q125614098	BFGDYYAIHLHACN-DNRQZRRGSA-N
Q125614102	KHSYDAMOIVRBQE-HXUWFJFHSA-N
Q125614104	UWELJMVXUDDRAB-YCRREMRBSA-N
Q125614106	DTCSXJXPXMNLGP-RTABNEFBSA-N
Q125614109	XLMALLOCRNQNJN-OXJNMPFZSA-N
Q125614110	FXNUASOROFPKBX-PMACEKPBSA-N
Q125614111	FPGCNPLWJPFKCT-SFPRVHAESA-N
Q125614122	CUYBYPVTURZCLB-MPOHECIQSA-N
Q125614123	BRBGYLHUKDOQMF-ZNHXSYRVSA-N
Q125614125	ZNHXILJZUZQFCU-ZJPPUZQNSA-N
Q125614126	OVOJLJNACYZZRD-ZJPPUZQNSA-N
Q125614127	ZTVXBYHCHQJAQR-ZOHWPCLASA-N
Q125614130	SRAOLIZIJYDHTE-IEBWSBKVSA-N
Q125614137	TXQSBJNOHGGARG-SSDOTTSWSA-N
Q125614138	DZMPHIDGENHYNY-SECBINFHSA-N
Q125614139	QDIGFOWMIXEJEU-MUWHJKNJSA-N
Q125614140	JIBJUQVPRDMGLX-POZPLHJXSA-N
Q125614146	VOGKPKREVHXFJE-DJZRFWRSSA-N
Q125614147	XHVGRUCYEJBXCT-QRIPLOBPSA-N
Q125614150	KIHWIBCJAITQKC-XHLQUELWSA-N
Q125614151	PMUNOKIQNYUQNN-UHFFFAOYSA-N
Q125614154	AYMLZMYITSPXLP-WZEIFXHMSA-N
Q125614155	OWOMZNITJPBSGE-UHFFFAOYSA-N
Q125614159	FGALYRGFPGEUCT-NSHDSACASA-N
Q125614163	NURDNQMLVAEQRX-SONOJGRGSA-N
Q125614164	FZWUDXZSTXTBDM-YFKPBYRVSA-N
Q125614167	YPDPMBANMSTXJA-CJNGLKHVSA-N
Q125614168	YPDPMBANMSTXJA-BBRMVZONSA-N
Q125614173	FPZPPJLMJQABKE-IKHFIWMDSA-N
Q125614174	OMWHIZRONCBPQR-AAEUAGOBSA-N
Q125614176	NLBBOKUGJWHYNU-RKDXNWHRSA-N
Q125614177	LFCWQBYKRRDOTE-HTQZYQBOSA-N
Q125614178	ZRIQWJBDTBJEHQ-RNFRBKRXSA-N
Q125614180	NUIFRLHLYFQTFB-DYHISJBSSA-N
Q125614182	UMOXIFPTOXHFEO-DYHISJBSSA-N
Q125614191	FKCIHMXDNDTCJT-UXBLZVDNSA-N
Q125614192	XLFHICRFDUKUPI-IWFZMGPQSA-N
Q125614195	WFFMCNLCIZYAAW-PWSXLVATSA-N
Q125614196	INMNBAZLLCRCHH-DFVPZQJYSA-N
Q125614200	YDQIPYXHPWYUHB-VDTYLAMSSA-N
Q125614201	REDGAYNAHMCJGP-CAHLUQPWSA-N
Q125614202	YDQIPYXHPWYUHB-YJQZXDSASA-N
Q125614204	REDGAYNAHMCJGP-LGKUNXSESA-N
Q125614206	KUETXZFCLKUFNE-UHFFFAOYSA-N
Q125614208	VGQBKFHFHRXCSG-ZDUSSCGKSA-N
Q125614209	VGQBKFHFHRXCSG-CYBMUJFWSA-N
Q125614212	QJEGYVMYYAKFNL-KRWDZBQOSA-N
Q125614213	QJEGYVMYYAKFNL-QGZVFWFLSA-N
Q125614217	YLFPNUJVWNSFAO-UHFFFAOYSA-N
Q125614218	RVUBBAQSVMVGBV-DTVLGXAZSA-N
Q125614220	UPQJXXFILRNSOC-LXPZDGKASA-N
Q125614221	BXNRQTRVUSENJF-ABVHLTHKSA-N
Q125614224	YLGPEZDOCJTETA-UHFFFAOYSA-N
Q125614226	FFAWXKMDLPIQTR-UHFFFAOYSA-N
Q125614230	GHUWJSVUOSYYER-VQDLBIAQSA-N
Q125614233	XYDXNNRTUSYNIC-MFKMUULPSA-N
Q125614234	FLTQRBQQJXYBOW-YARBFKLUSA-N
Q125614236	HOFMLMCEVBZZGB-PJVXTUIASA-N
Q125614238	OCKVXWPIKQGRPU-UHFFFAOYSA-N
Q125614239	AAZHSAAGMVKQFO-UHFFFAOYSA-N
Q125614240	KCLABKCXYCQNCQ-LSDHHAIUSA-N
Q125614242	HBNCSIHBJJVDJL-UHFFFAOYSA-N
Q125614243	MKBNCBKOGJWQPU-UHFFFAOYSA-N
Q125614245	WSNVZNFUNIMMBH-MCIFYXKMSA-N
Q125614249	KUTZOZQSRSINBN-UHFFFAOYSA-N
Q125614251	VGQHSZMHZALAOH-UHFFFAOYSA-N
Q125614252	OLASRWUDFJOKGB-FNRFGYAISA-N
Q125614254	XGDYXXYHYBYWBG-UHFFFAOYSA-N
Q125614258	NSVPMNIKOPAOPR-PTJWDPHOSA-N
Q125614260	NUDNEDDZVVWGLU-UHFFFAOYSA-N
Q125614261	MVELXPKNGBVMSF-UHFFFAOYSA-N
Q125614266	TVKMNLIIPMJOAU-UHFFFAOYSA-N
Q125614270	LDGWAPBTQZLLRD-UHFFFAOYSA-N
Q125614271	JGCRHFRRLDCKNE-TYNCELHUSA-N
Q125614274	PJBXVPZIAATJBG-SVJUKRTMSA-N
Q125614275	PKKUEGHIHVJEIN-DQPHSKIJSA-N
Q125614277	UNYUEFYSMNFPNE-NJUUAPAHSA-N
Q125614279	JLUSAVGWIKYDNE-HNNXBMFYSA-N
Q125614280	JLUSAVGWIKYDNE-OAHLLOKOSA-N
Q125614283	LSFLUGFHDNZVPJ-SECBINFHSA-N
Q125614285	PNMZIDHAAOVWPT-UHFFFAOYSA-N
Q125614287	SNMPDNBTBWBNPF-UHFFFAOYSA-N
Q125614290	CIUVJLNKSQSMAM-ZSSDQUTESA-N
Q125614291	SAQKFBSUYNBIPZ-IHEJHEITSA-N
Q125614292	HGJWQXHGAHXJDR-YSGXKHGOSA-N
Q125614302	SCEIZUIQNSJUOP-OJWKLUMYSA-N
Q125614303	FPFHZARMGGXZGQ-RXMQYKEDSA-N
Q125614304	FPFHZARMGGXZGQ-YFKPBYRVSA-N
Q125614307	MKIJCSHQJKUPTA-ATMNRGIRSA-N
Q125614308	TXPQAAVPNJZSFR-WASGBUQMSA-N
Q125614312	BXRHNOVSIVSFJG-UUIJZJDISA-N
Q125614314	QFPBIGAPLGYWRN-NLZGTENKSA-N
Q125614315	BQDXQELMZKNKCE-RZRCNZQPSA-N
Q125614317	SJFKFQGSOSQWAP-CQSZACIVSA-N
Q125614319	DGRSWXZUIDXTMU-IEMYIQJMSA-N
Q125614322	AAMFCJMUKKFZCK-GIIHOQTISA-N
Q125614323	SPFYZAIZXBJIJS-QJWNTBNXSA-N
Q125614324	DQBKFHOTOWJUKF-YRNVUSSQSA-N
Q125614325	CNUXMJNGNBVSIC-LBPRGKRZSA-N
Q125614330	JETJJPJGSHARMG-AAKKYEIMSA-N
Q125614331	JETJJPJGSHARMG-JUHAXIMWSA-N
Q125614332	YVBGDPOBBTZGPQ-AEJSXWLSSA-N
Q125614334	BNLKHEZEHWYUDY-LBPRGKRZSA-N
Q125614339	HLONHEIIGSDLQH-GWCFXTLKSA-N
Q125614343	ZANGUGHMGXCKJI-QAHQEAFASA-N
Q125614346	KTRUMMOFUWGJLV-JJHSZEAZSA-N
Q125614347	ITMMKVULXRHXDF-RRYNTXFKSA-N
Q125614352	OGAYNNLPSGMUFM-RSDBCJDESA-N
Q125614355	FBBRVJVAARLPQJ-NIBUXEHASA-N
Q125614358	HOQYBAHONWMQOE-HQRHRKIXSA-N
Q125614361	HQAAXODOBKQALT-DJBFQZMMSA-N
Q125614362	WGYKNJAKJGTHOD-UHFFFAOYSA-N
Q125614364	YAJLWDQSVPPBFT-UHFFFAOYSA-N
Q125614367	VHRZQKFILOSYGM-XBFBOUJNSA-N
Q125614369	PCOKHUUAUWQOSC-UHFFFAOYSA-N
Q125614373	VKBVOVVIAJLSTD-LWCIQJLPSA-N
Q125614378	QXJQFENEOXWKKG-UHFFFAOYSA-N
Q125614380	WMRMMUBUSZFGTF-RWQIXQOTSA-N
Q125614383	ACVJCHNLGIYSNU-QGZVFWFLSA-N
Q125614385	XUOQQCGDNZKXRP-FUHWJXTLSA-N
Q125614386	WZCPWPCNJXKSRY-YLWLKBPMSA-N
Q125614387	WZCPWPCNJXKSRY-XNCJUZBTSA-N
Q125614390	WBHXJJQXJUJMKQ-LGSFKZBQSA-N
Q125614391	HGZVFWQRYAUEBJ-SBNZEIBPSA-N
Q125614392	BGLHTACECWFWRO-XPCWZZLQSA-N
Q125614397	JGDPHIVBMMTAEE-UHFFFAOYSA-N
Q125614398	YAYUNRYWISSFHW-UHFFFAOYSA-N
Q125614400	MIKAWQCVICBDKC-OIUVYFRZSA-N
Q125614402	ZRIOYKPVFVUOEH-BBIVZNJYSA-N
Q125614404	LENGJUOBXURFLH-SNVBAGLBSA-N
Q125614406	PFOJLPLRVMMXRG-CKLTXHEASA-N
Q125614412	WVIRCNNOTDYHBG-VGNDQVILSA-N
Q125614414	MHMVGGXMYMTDSR-SLYFMGBDSA-N
Q125614417	ZOSRQAKCEVCQIS-HZCSAGIFSA-N
Q125614419	CUKUJAGASIEPDV-UHFFFAOYSA-N
Q125614420	OGGYEOJGJDEPDZ-UHFFFAOYSA-N
Q125614425	NFYRGJUKSGFWQF-ZCFIWIBFSA-N
Q125614429	FNGPTPRUFOMOAS-MSZQBOFLSA-N
Q125614431	YOPZGBQOWYFVSF-UHFFFAOYSA-N
Q125614433	ROSLZQBQMUZUCK-VDZJLULYSA-N
Q125614435	NFISCMNWDGYPRN-IONNQARKSA-N
Q125614439	YMCDMYFIJNYOEB-KNFJIAKGSA-N
Q125614443	ZJMPFKLCRBPKKT-AAGFPZGQSA-N
Q125614445	QJUNLQUJGJARIA-OAHLLOKOSA-N
Q125614446	FSPSPQGZFOANFC-VIFPVBQESA-N
Q125614452	MJNAZPNWAXZOTC-RLAWLXBNSA-N
Q125614454	BFAVGMXYYRUDRR-CLMGUBIUSA-N
Q125614455	FQAITGBVHDOQJU-AIUMHDJVSA-N
Q125614456	DWSSTPNJFCOLQW-WHPHWUKISA-N
Q125614457	DPURLFMGBJOYKI-ZYDPBQMLSA-N
Q125614458	IHHLYAGREPMRQP-GPOOSLAASA-N
Q125614459	FQHKZNVRUWTIHQ-HFSUPIEXSA-N
Q125614461	JJEPDOWWZILWQI-BRIGZHOFSA-N
Q125614462	SZKPCSUWTGDNTP-ATGSNQNLSA-N
Q125614465	XQKSLMCTFGEFFF-ONEGZZNKSA-N
Q125614466	BULTZRFAXDPLNT-SNVBAGLBSA-N
Q125614467	LQKBZYKWJRLKDW-SECBINFHSA-N
Q125614468	OLZXOAMVDCQJJH-LLVKDONJSA-N
Q125614471	FTYRAAJHDRAGLI-VIFPVBQESA-N
Q125614472	SXJKXNKBMRRGQV-GFCCVEGCSA-N
Q125614473	DMHLGIUXAQBGDL-HOSRBBHYSA-N
Q125614477	ZVOUSPRWBZXKRL-KMCQBPLKSA-N
Q125614481	CKKNSYUDGHWTMW-ODCRMIBSSA-N
Q125614482	CKKNSYUDGHWTMW-LZLXJRRNSA-N
Q125614483	FBVWDRPGQMSJGC-AZZCXYPVSA-N
Q125614484	FBVWDRPGQMSJGC-WESHCTJDSA-N
Q125614487	OITZIOOEHQNWIZ-QTTZVWFDSA-N
Q125614488	GQSCNGXBNJWIOS-FUXBKTLASA-N
Q125614490	ACGGOGORVNRLDI-SIXWXCCTSA-N
Q125614491	YNRRHGBRXUWNAS-UZLHEQNHSA-N
Q125614493	OEZBDFIHTUFENN-BTBLLQPSSA-N
Q125614494	IWNYMETYLRNJJP-NLFNVDFNSA-N
Q125614497	VFHHCEJSZPPFQU-BILHJSMNSA-N
Q125614498	OWQWZODRDDSDPD-XEDQFKRHSA-N
Q125614503	SDFYGRPVFFYRKF-GMZFAHEVSA-N
Q125614504	WACGRDISNCKNRK-AQYOGRKJSA-N
Q125614505	BQVZVHQNZULQDE-QCQJZTBVSA-N
Q125614508	ALJZEGCNMPANDZ-DTKYZAPSSA-N
Q125614511	OOEFZFBLBHLLEX-UHFFFAOYSA-N
Q125614514	RTDSMWXMPZOWTR-UHFFFAOYSA-N
Q125614517	QHZNWCXONMSKCP-ZMQSBYTGSA-N
Q125614518	PTWOQHXKROWFBO-NQXHVYKDSA-N
Q125614520	KURIMMUAEUZLKH-BNKZDIQGSA-N
Q125614521	VDEVSXZKTXPZPD-POSDBRNCSA-N
Q125614522	LMBWYDLMJPUYLK-LBOCFLCUSA-N
Q125614524	ZTXQBUVBJKHXKT-LBOCFLCUSA-N
Q125614525	BERSUZOITOKWQO-LGUPTOPXSA-N
Q125614526	DPZAURZBANOZLX-BNKZDIQGSA-N
Q125614534	DCGBHCUFFGQKAX-BHVRKFHISA-N
Q125614537	FDNARNOFCHUVIE-RKXAALHLSA-O
Q125614542	XTZSVQJOTZSZEF-FHIBBFKSSA-N
Q125614543	DBLDJVISTIQRHL-USRUFDFGSA-N
Q125614544	OOQDPODWFCXDRE-JWGKWSLCSA-N
Q125614546	VAQWNECFCYMFBL-UHFFFAOYSA-N
Q125614552	TXGAUWVHBWZAIX-CYXIBPNKSA-N
Q125614554	ZWTOQPJQVQAYFY-ALMLBBPJSA-N
Q125614556	RVZIQROIHCCXSQ-CZITXZLASA-N
Q125614559	ZMYMEZADOJQXQC-DYZYQPBXSA-N
Q125614562	LFXHMJAPOGYIOY-SNVBAGLBSA-N
Q125614566	QGGPHTLARXPSLK-GMAHTHKFSA-N
Q125614568	BRYANPIQRWNBOD-BERHBOFZSA-N
Q125614569	WCLZMEBZWHKVDC-UHFFFAOYSA-N
Q125614570	OCINNROWFGSIPA-UHFFFAOYSA-N
Q125614571	LNSXDCRAVUVSLW-UHFFFAOYSA-N
Q125614576	NTZNUDKLSUJKCO-CVAYLJBOSA-N
Q125614577	WQPBLNPACIHKFH-UHFFFAOYSA-N
Q125614580	CXYISUGXJGEXRD-DAHIZWPASA-N
Q125614581	OJABKQPELNYIFZ-GMQFJQMFSA-N
Q125614582	FITLVZNSYHMURQ-CVDCTZTESA-N
Q125614584	HRSZIMKKULSCIC-AXYMPASSSA-N
Q125614586	XKXIVRNZBMRDKL-IXYMTKASSA-N
Q125614587	JJXYUJHAVQVWHF-IFJXVPDRSA-N
Q125614588	MSJXIKQKWCONAM-HTRUGHPSSA-N
Q125614589	JJTCWNYWQWJONX-VZCQEOQXSA-N
Q125614591	RPIOYTIHDRHHSA-UBHWWRGTSA-N
Q125614593	ODLIZTVOAAHKDT-MLCQCVOFSA-N
Q125614595	NOBHIGNNRJLKNB-ZETCQYMHSA-N
Q125614599	KVOVMYLOLHHABP-JVLHGVIYSA-N
Q125614601	UFIZWPYHNXDCME-BPSXXQBDSA-N
Q125614605	UJSFYGLPMUVVED-HCMWGBROSA-N
Q125614606	LTXBOUXKSUMNCT-QOONWNNYSA-N
Q125614609	HDXDTLGFLLBSGT-MFWUSFFWSA-N
Q125614610	GTVDQJZJPPXXPI-HJFXLOEWSA-N
Q125614611	XTOGEKDHHWZDDZ-TXJVSEOTSA-N
Q125614614	VTFVIALOTNQTKX-NNXHMXCWSA-N
Q125614616	SSEOWPUQMYCXHD-OWYFMNJBSA-N
Q125614621	DXTZHWLUBLDYKP-UHFFFAOYSA-N
Q125614622	QGCAJCABPRHYAZ-UHFFFAOYSA-N
Q125614626	MHZIRFVPMKTFOO-NBMFOOBESA-N
Q125614628	VDYBAWSUHFZVNJ-XFJLQULXSA-N
Q125614629	VDYBAWSUHFZVNJ-QKAVMONFSA-N
Q125614631	FZWUDXZSTXTBDM-RXMQYKEDSA-N
Q125614636	QRVYOMCMZJIAHT-ZDUSSCGKSA-N
Q125614638	BBGXMYGNMQUBIM-YXMPFFBPSA-N
Q125614640	QUPIHXQOWDXSJQ-PPNIYYFSSA-N
Q125614641	IUGLXWVWWRTESW-UXTQOGFMSA-N
Q125614643	WPIBEPHPTRPGFO-VDTITUEFSA-N
Q125614647	ZVJPMSDFRXJDQW-VORIXZAGSA-N
Q125614648	FURHRUHKHMUOAY-HGUMMYHUSA-N
Q125614651	CTTSYRDQSMAGNT-SIJPQNPESA-N
Q125614653	ZYBQHBXBMFEDJJ-XHNCKOQMSA-N
Q125614654	ZYBQHBXBMFEDJJ-CIUDSAMLSA-N
Q125614656	ABOKLGHFBFFMFY-SSDOTTSWSA-N
Q125614659	KHPYPCMZZBEJSN-UYRXBGFRSA-N
Q125614660	HGESPSWMHMIVJW-JLPGSUDCSA-N
Q125614661	LORBCJDSUFSFRD-CCNLRRDASA-N
Q125614665	OOBUSGFXVKYXAB-UHFFFAOYSA-N
Q125614670	JKOTVXZLHSECLW-UHFFFAOYSA-N
Q125614671	AQSRALJCIBXGQA-UHFFFAOYSA-N
Q125614672	BEUFDZBFKIWYMK-UHFFFAOYSA-N
Q125614673	WJJYYEXPCKGUPO-UHFFFAOYSA-N
Q125614674	FGXIOLNRJJRFHE-QOJHUAGCSA-N
Q125614682	CBRPVMJMKLVWJN-UHFFFAOYSA-N
Q125614684	PIHKWUXUOAZJBL-UHFFFAOYSA-N
Q125614687	JSBUBMQDLQKDDI-FSGKZVOOSA-N
Q125614688	UAEOYFLUTMKOLE-KGWSWXIGSA-N
Q125614689	RJQMINOYLGTPBO-HAGHYFMRSA-N
Q125614692	JPYKGQHQISZZBD-CJMONDIMSA-N
Q125614693	DBXYKVUWLPPRER-WOJBJXKFSA-N
Q125614697	OJIGDJPKCFGFKH-UWVGGRQHSA-N
Q125614703	JQZABPUIHODDDD-XAPSYRGFSA-N
Q125614704	LKVFHXGKNJOTIV-LTYDNXFVSA-N
Q125614705	OSQXIAYFMWFPJH-XBFCOCLRSA-N
Q125614706	GLCSNBNABMPNBK-CQSZACIVSA-N
Q125614708	BHMIDMOHWXULQB-PYAWNBIDSA-N
Q125614711	OWJKGFJTYGLHKU-WGJARSLVSA-N
Q125614713	RPQCUUYYAQLTKH-SFYZADRCSA-N
Q125614719	SQURZVJEWIVFTC-VMDGZTHMSA-N
Q125614721	WTAZGVPIUUYQHZ-UHFFFAOYSA-N
Q125614724	VDFAQMCMNAEXMU-LBPRGKRZSA-N
Q125614732	KGRLALMEBDDCIJ-FNIFYGCESA-N
Q125614734	CLAYZIQXBRJCNV-OOPCZODUSA-N
Q125614735	NECIPVJGNMNCAC-UHFFFAOYSA-N
Q125614739	KGSVXXGROJWLQW-AEUNGIRJSA-N
Q125614740	PAWORHZLZKITBJ-UHFFFAOYSA-N
Q125614741	LUCFQXPINASGSK-UHFFFAOYSA-N
Q125614743	QJUNLQUJGJARIA-HNNXBMFYSA-N
Q125614744	BTXVRDSHINLVJO-ZDUSSCGKSA-N
Q125614745	WIUWPMIDWDCWAB-HIJJYWJESA-N
Q125614748	NEILGLQVYDIRQR-CZFVANMZSA-N
Q125614749	NEILGLQVYDIRQR-WYJGGPCWSA-N
Q125614750	FYFRGACELKRAHX-UNXCUMFCSA-N
Q125614752	HTVJHOYHSZERMN-VXDHQFPSSA-N
Q125614754	WDDQSFSWYBVZJT-GQEZKYSCSA-N
Q125614755	XDTZGMNHQDYUSW-COGHNSAZSA-N
Q125614758	JKMLTVTZWWEURT-JHQAVVGKSA-N
Q125614759	RBYRXQGBMSHVKS-VCYOYHTHSA-N
Q125614761	GBSVHCPXMIOZMH-ZXHQTNPUSA-N
Q125614763	WIWOEHNKLWBVCF-OALUTQOASA-N
Q125614764	CZKKQQZZCLQYAW-OALUTQOASA-N
Q125614765	ZPNRSCCVZSGOAU-QMMMGPOBSA-N
Q125614768	QCLGQRIFUQYOEQ-UHFFFAOYSA-N
Q125614769	SOIISTDIKYBBST-UHFFFAOYSA-N
Q125614770	GWEVRYDMKNWMLZ-UHFFFAOYSA-N
Q125614772	YSPBNJVNANVPLT-SUAOZZTGSA-N
Q125614774	SSAHGJMVKRGJAE-SZDLVHABSA-N
Q125614775	YRNJTXPASPHZQM-DPBXQGQTSA-N
Q125614777	PNMFCGQVUXCVGX-QZIQYFORSA-N
Q125614783	CTMXYESFIHUOGL-UHFFFAOYSA-N
Q125614784	JWJXTTYKJTWOMU-WGGGYHPKSA-N
Q125614785	NEHAVTQTWZKIIZ-NIMQKQILSA-N
Q125614790	GYDWHCXWDFLVOE-NYMYIZQJSA-N
Q125614791	CZKFKHABKDVHSH-RESRHXSMSA-N
Q125614794	SDPVBDMTJGFETF-YRNVUSSQSA-N
Q125614795	JNXDTALGNOJCJC-UHFFFAOYSA-N
Q125614796	XHEMUPFEYPYJHU-UHFFFAOYSA-N
Q125614799	BNJSGZUDIOOUBQ-UHFFFAOYSA-N
Q125614800	PTGWGOBTFFBCNU-UHFFFAOYSA-N
Q125614801	DWRCCLKYUXVCEU-ZJUUUORDSA-N
Q125614803	WPJVKIYCVOLCNU-UHFFFAOYSA-N
Q125614805	ISZDFCIJPLPBCJ-ZDUSSCGKSA-N
Q125614807	UYYUXOCWUZFOED-UHFFFAOYSA-N
Q125614814	WMDFWJKQJGYDOI-PMKSJIGOSA-N
Q125614815	XFEGTQSTLIFSAM-YRDUFCKGSA-N
Q125614816	VAQWSIAMCDEVBE-BKZLMLJWSA-N
Q125614817	VAQWSIAMCDEVBE-JMYDUWGPSA-N
Q125614819	DMQAAFBTFFWMHR-TYFHCIJDSA-N
Q125614821	DMQAAFBTFFWMHR-OXQVVHCJSA-N
Q125614823	XQKUNCKTBIILRI-UHFFFAOYSA-N
Q125614827	WLSDUFKUZRCCBT-UHFFFAOYSA-N
Q125614828	XLYIDDLLPGODLF-UHFFFAOYSA-N
Q125614829	OPEADBKTXWEBIK-QZTJIDSGSA-N
Q125614832	OPEADBKTXWEBIK-ZWKOTPCHSA-N
Q125614833	KYLFQNRDVCGHCF-GOSISDBHSA-N
Q125614834	KYLFQNRDVCGHCF-SFHVURJKSA-N
Q125614835	VVOLQKOBDQMSKM-UHFFFAOYSA-N
